chr1	1
scaffold7642	scaffold7642
scaffold7643	scaffold7643
scaffold7644	scaffold7644
scaffold7645	scaffold7645
scaffold7646	scaffold7646
scaffold7647	scaffold7647
scaffold7648	scaffold7648
scaffold7649	scaffold7649
scaffold7650	scaffold7650
scaffold7651	scaffold7651
scaffold7652	scaffold7652
scaffold7653	scaffold7653
scaffold7654	scaffold7654
scaffold7655	scaffold7655
scaffold7656	scaffold7656
scaffold7657	scaffold7657
scaffold7658	scaffold7658
scaffold7659	scaffold7659
scaffold766	scaffold766
scaffold7660	scaffold7660
scaffold7661	scaffold7661
scaffold7662	scaffold7662
scaffold7663	scaffold7663
scaffold7664	scaffold7664
scaffold7665	scaffold7665
scaffold7666	scaffold7666
scaffold7667	scaffold7667
scaffold7668	scaffold7668
scaffold7669	scaffold7669
scaffold767	scaffold767
scaffold7670	scaffold7670
scaffold7671	scaffold7671
scaffold7672	scaffold7672
scaffold7673	scaffold7673
scaffold7674	scaffold7674
scaffold7675	scaffold7675
scaffold7676	scaffold7676
scaffold7677	scaffold7677
scaffold7678	scaffold7678
scaffold7679	scaffold7679
scaffold7680	scaffold7680
scaffold7681	scaffold7681
scaffold7682	scaffold7682
scaffold7683	scaffold7683
scaffold7684	scaffold7684
scaffold7685	scaffold7685
scaffold7686	scaffold7686
scaffold7687	scaffold7687
scaffold7688	scaffold7688
scaffold7689	scaffold7689
scaffold7690	scaffold7690
scaffold7691	scaffold7691
scaffold7692	scaffold7692
scaffold7693	scaffold7693
scaffold7694	scaffold7694
scaffold7695	scaffold7695
scaffold7696	scaffold7696
scaffold7697	scaffold7697
scaffold7699	scaffold7699
scaffold770	scaffold770
scaffold7700	scaffold7700
scaffold7701	scaffold7701
scaffold7702	scaffold7702
scaffold7703	scaffold7703
scaffold7704	scaffold7704
scaffold7705	scaffold7705
scaffold7706	scaffold7706
scaffold7707	scaffold7707
scaffold7708	scaffold7708
scaffold7709	scaffold7709
scaffold7710	scaffold7710
scaffold7711	scaffold7711
scaffold7712	scaffold7712
scaffold7713	scaffold7713
scaffold7714	scaffold7714
scaffold7715	scaffold7715
scaffold7716	scaffold7716
scaffold7717	scaffold7717
scaffold7718	scaffold7718
scaffold7719	scaffold7719
scaffold7720	scaffold7720
scaffold7721	scaffold7721
scaffold7722	scaffold7722
scaffold7723	scaffold7723
scaffold7724	scaffold7724
scaffold7725	scaffold7725
scaffold7726	scaffold7726
scaffold7727	scaffold7727
scaffold7728	scaffold7728
scaffold7729	scaffold7729
scaffold7730	scaffold7730
scaffold7731	scaffold7731
scaffold7732	scaffold7732
scaffold7733	scaffold7733
scaffold7734	scaffold7734
scaffold7735	scaffold7735
scaffold7736	scaffold7736
scaffold7737	scaffold7737
scaffold7738	scaffold7738
scaffold7739	scaffold7739
scaffold7740	scaffold7740
scaffold7741	scaffold7741
scaffold7742	scaffold7742
scaffold7743	scaffold7743
scaffold7744	scaffold7744
scaffold7745	scaffold7745
scaffold7746	scaffold7746
scaffold7747	scaffold7747
scaffold7748	scaffold7748
scaffold7749	scaffold7749
scaffold775	scaffold775
scaffold7750	scaffold7750
scaffold7751	scaffold7751
scaffold7752	scaffold7752
scaffold7753	scaffold7753
scaffold7754	scaffold7754
scaffold7755	scaffold7755
scaffold7756	scaffold7756
scaffold7757	scaffold7757
scaffold7758	scaffold7758
scaffold7759	scaffold7759
scaffold776	scaffold776
scaffold7760	scaffold7760
scaffold7761	scaffold7761
scaffold7762	scaffold7762
scaffold7763	scaffold7763
scaffold7764	scaffold7764
scaffold7765	scaffold7765
scaffold7766	scaffold7766
scaffold7767	scaffold7767
scaffold7768	scaffold7768
scaffold7769	scaffold7769
scaffold7770	scaffold7770
scaffold7771	scaffold7771
scaffold7772	scaffold7772
scaffold7773	scaffold7773
scaffold7774	scaffold7774
scaffold7775	scaffold7775
scaffold7776	scaffold7776
scaffold7777	scaffold7777
scaffold7778	scaffold7778
scaffold7779	scaffold7779
scaffold778	scaffold778
scaffold7780	scaffold7780
scaffold7781	scaffold7781
scaffold7782	scaffold7782
scaffold7783	scaffold7783
scaffold7784	scaffold7784
scaffold7785	scaffold7785
scaffold7786	scaffold7786
scaffold7787	scaffold7787
scaffold7788	scaffold7788
scaffold7789	scaffold7789
scaffold779	scaffold779
scaffold7790	scaffold7790
scaffold7791	scaffold7791
scaffold7792	scaffold7792
scaffold7793	scaffold7793
scaffold7794	scaffold7794
scaffold7795	scaffold7795
scaffold7796	scaffold7796
scaffold7797	scaffold7797
scaffold7798	scaffold7798
scaffold7799	scaffold7799
scaffold780	scaffold780
scaffold7800	scaffold7800
scaffold7801	scaffold7801
scaffold7802	scaffold7802
scaffold7803	scaffold7803
scaffold7804	scaffold7804
scaffold7805	scaffold7805
scaffold7806	scaffold7806
scaffold7807	scaffold7807
scaffold7808	scaffold7808
scaffold7809	scaffold7809
scaffold781	scaffold781
scaffold7810	scaffold7810
scaffold7811	scaffold7811
scaffold7812	scaffold7812
scaffold7813	scaffold7813
scaffold7814	scaffold7814
scaffold7815	scaffold7815
scaffold7816	scaffold7816
scaffold7817	scaffold7817
scaffold7818	scaffold7818
scaffold7819	scaffold7819
scaffold782	scaffold782
scaffold7820	scaffold7820
scaffold7821	scaffold7821
scaffold7822	scaffold7822
scaffold7823	scaffold7823
scaffold7824	scaffold7824
scaffold7825	scaffold7825
scaffold7826	scaffold7826
scaffold7827	scaffold7827
scaffold7828	scaffold7828
scaffold7829	scaffold7829
scaffold783	scaffold783
scaffold7830	scaffold7830
scaffold7831	scaffold7831
scaffold7832	scaffold7832
scaffold7833	scaffold7833
scaffold7834	scaffold7834
scaffold7835	scaffold7835
scaffold7836	scaffold7836
scaffold7837	scaffold7837
scaffold7838	scaffold7838
scaffold7839	scaffold7839
scaffold784	scaffold784
scaffold7840	scaffold7840
scaffold7841	scaffold7841
scaffold7842	scaffold7842
scaffold7843	scaffold7843
scaffold7844	scaffold7844
scaffold7845	scaffold7845
scaffold7846	scaffold7846
scaffold7847	scaffold7847
scaffold7848	scaffold7848
scaffold7849	scaffold7849
scaffold785	scaffold785
scaffold7850	scaffold7850
scaffold7851	scaffold7851
scaffold7852	scaffold7852
scaffold7853	scaffold7853
scaffold7854	scaffold7854
scaffold7855	scaffold7855
scaffold7856	scaffold7856
scaffold7857	scaffold7857
scaffold7858	scaffold7858
scaffold7859	scaffold7859
scaffold7860	scaffold7860
scaffold7861	scaffold7861
scaffold7862	scaffold7862
scaffold7863	scaffold7863
scaffold7864	scaffold7864
scaffold7865	scaffold7865
scaffold7866	scaffold7866
scaffold7867	scaffold7867
scaffold7868	scaffold7868
scaffold7869	scaffold7869
scaffold7870	scaffold7870
scaffold7871	scaffold7871
scaffold7872	scaffold7872
scaffold7873	scaffold7873
scaffold7874	scaffold7874
scaffold7875	scaffold7875
scaffold7876	scaffold7876
scaffold7877	scaffold7877
scaffold7878	scaffold7878
scaffold7879	scaffold7879
scaffold788	scaffold788
scaffold7880	scaffold7880
scaffold7881	scaffold7881
scaffold7882	scaffold7882
scaffold7883	scaffold7883
scaffold7884	scaffold7884
scaffold7885	scaffold7885
scaffold7886	scaffold7886
scaffold7887	scaffold7887
scaffold7888	scaffold7888
scaffold7889	scaffold7889
scaffold7890	scaffold7890
scaffold7891	scaffold7891
scaffold7892	scaffold7892
scaffold7893	scaffold7893
scaffold7894	scaffold7894
scaffold7895	scaffold7895
scaffold7896	scaffold7896
scaffold7897	scaffold7897
scaffold7898	scaffold7898
scaffold7899	scaffold7899
scaffold790	scaffold790
scaffold7900	scaffold7900
scaffold7901	scaffold7901
scaffold7902	scaffold7902
scaffold7903	scaffold7903
scaffold7904	scaffold7904
scaffold7905	scaffold7905
scaffold7906	scaffold7906
scaffold7907	scaffold7907
scaffold7908	scaffold7908
scaffold7909	scaffold7909
scaffold791	scaffold791
scaffold7910	scaffold7910
scaffold7911	scaffold7911
scaffold7912	scaffold7912
scaffold7913	scaffold7913
scaffold7914	scaffold7914
scaffold7915	scaffold7915
scaffold7916	scaffold7916
scaffold7917	scaffold7917
scaffold7918	scaffold7918
scaffold7919	scaffold7919
scaffold792	scaffold792
scaffold7920	scaffold7920
scaffold7922	scaffold7922
scaffold7923	scaffold7923
scaffold7924	scaffold7924
scaffold7925	scaffold7925
scaffold7926	scaffold7926
scaffold7927	scaffold7927
scaffold7928	scaffold7928
scaffold7929	scaffold7929
scaffold7930	scaffold7930
scaffold7931	scaffold7931
scaffold7932	scaffold7932
scaffold7933	scaffold7933
scaffold7934	scaffold7934
scaffold7935	scaffold7935
scaffold7936	scaffold7936
scaffold7937	scaffold7937
scaffold7938	scaffold7938
scaffold7939	scaffold7939
scaffold794	scaffold794
scaffold7940	scaffold7940
scaffold7941	scaffold7941
scaffold7942	scaffold7942
scaffold7943	scaffold7943
scaffold7944	scaffold7944
scaffold7945	scaffold7945
scaffold7946	scaffold7946
scaffold7947	scaffold7947
scaffold7948	scaffold7948
scaffold7949	scaffold7949
scaffold7950	scaffold7950
scaffold7951	scaffold7951
scaffold7952	scaffold7952
scaffold7953	scaffold7953
scaffold7954	scaffold7954
scaffold7955	scaffold7955
scaffold7956	scaffold7956
scaffold7957	scaffold7957
scaffold7958	scaffold7958
scaffold7959	scaffold7959
scaffold796	scaffold796
scaffold7960	scaffold7960
scaffold7961	scaffold7961
scaffold7962	scaffold7962
scaffold7963	scaffold7963
scaffold7964	scaffold7964
scaffold7965	scaffold7965
scaffold7966	scaffold7966
scaffold7967	scaffold7967
scaffold7968	scaffold7968
scaffold7969	scaffold7969
scaffold797	scaffold797
scaffold7970	scaffold7970
scaffold7971	scaffold7971
scaffold7972	scaffold7972
scaffold7973	scaffold7973
scaffold7974	scaffold7974
scaffold7975	scaffold7975
scaffold7976	scaffold7976
scaffold7977	scaffold7977
scaffold7978	scaffold7978
scaffold7979	scaffold7979
scaffold7980	scaffold7980
scaffold7981	scaffold7981
scaffold7982	scaffold7982
scaffold7983	scaffold7983
scaffold7984	scaffold7984
scaffold7985	scaffold7985
scaffold7986	scaffold7986
scaffold7987	scaffold7987
scaffold7988	scaffold7988
scaffold7989	scaffold7989
scaffold7990	scaffold7990
scaffold7991	scaffold7991
scaffold7992	scaffold7992
scaffold7993	scaffold7993
scaffold7994	scaffold7994
scaffold7995	scaffold7995
scaffold7996	scaffold7996
scaffold7997	scaffold7997
scaffold7998	scaffold7998
scaffold7999	scaffold7999
scaffold800	scaffold800
scaffold8000	scaffold8000
scaffold8001	scaffold8001
scaffold8002	scaffold8002
scaffold8003	scaffold8003
scaffold8004	scaffold8004
scaffold8005	scaffold8005
scaffold8006	scaffold8006
scaffold8007	scaffold8007
scaffold8008	scaffold8008
scaffold8009	scaffold8009
scaffold801	scaffold801
scaffold8010	scaffold8010
scaffold8011	scaffold8011
scaffold8012	scaffold8012
scaffold8013	scaffold8013
scaffold8014	scaffold8014
scaffold8015	scaffold8015
scaffold8016	scaffold8016
scaffold8017	scaffold8017
scaffold8018	scaffold8018
scaffold8019	scaffold8019
scaffold802	scaffold802
scaffold8020	scaffold8020
scaffold8021	scaffold8021
scaffold8022	scaffold8022
scaffold8023	scaffold8023
scaffold8024	scaffold8024
scaffold8025	scaffold8025
scaffold8026	scaffold8026
scaffold8027	scaffold8027
scaffold8028	scaffold8028
scaffold8029	scaffold8029
scaffold8030	scaffold8030
scaffold8031	scaffold8031
scaffold8032	scaffold8032
scaffold8033	scaffold8033
scaffold8034	scaffold8034
scaffold8035	scaffold8035
scaffold8036	scaffold8036
scaffold8037	scaffold8037
scaffold8038	scaffold8038
scaffold8039	scaffold8039
scaffold804	scaffold804
scaffold8040	scaffold8040
scaffold8041	scaffold8041
scaffold8042	scaffold8042
scaffold8043	scaffold8043
scaffold8044	scaffold8044
scaffold8045	scaffold8045
scaffold8046	scaffold8046
scaffold8047	scaffold8047
scaffold8048	scaffold8048
scaffold8049	scaffold8049
scaffold805	scaffold805
scaffold8050	scaffold8050
scaffold8051	scaffold8051
scaffold8052	scaffold8052
scaffold8053	scaffold8053
scaffold8054	scaffold8054
scaffold8055	scaffold8055
scaffold8056	scaffold8056
scaffold8057	scaffold8057
scaffold8058	scaffold8058
scaffold8059	scaffold8059
scaffold806	scaffold806
scaffold8060	scaffold8060
scaffold8061	scaffold8061
scaffold8062	scaffold8062
scaffold8063	scaffold8063
scaffold8064	scaffold8064
scaffold8065	scaffold8065
scaffold8066	scaffold8066
scaffold8067	scaffold8067
scaffold8068	scaffold8068
scaffold8069	scaffold8069
scaffold807	scaffold807
scaffold8070	scaffold8070
scaffold8071	scaffold8071
scaffold8072	scaffold8072
scaffold8073	scaffold8073
scaffold8074	scaffold8074
scaffold8075	scaffold8075
scaffold8076	scaffold8076
scaffold8077	scaffold8077
scaffold8078	scaffold8078
scaffold8079	scaffold8079
scaffold808	scaffold808
scaffold8080	scaffold8080
scaffold8081	scaffold8081
scaffold8082	scaffold8082
scaffold8083	scaffold8083
scaffold8084	scaffold8084
scaffold8085	scaffold8085
scaffold8086	scaffold8086
scaffold8087	scaffold8087
scaffold8088	scaffold8088
scaffold8089	scaffold8089
scaffold809	scaffold809
scaffold8090	scaffold8090
scaffold8091	scaffold8091
scaffold8092	scaffold8092
scaffold8093	scaffold8093
scaffold8094	scaffold8094
scaffold8095	scaffold8095
scaffold8096	scaffold8096
scaffold8097	scaffold8097
scaffold8098	scaffold8098
scaffold8099	scaffold8099
scaffold810	scaffold810
scaffold8100	scaffold8100
scaffold8101	scaffold8101
scaffold8102	scaffold8102
scaffold8103	scaffold8103
scaffold8104	scaffold8104
scaffold8105	scaffold8105
scaffold8106	scaffold8106
scaffold8107	scaffold8107
scaffold8108	scaffold8108
scaffold8109	scaffold8109
scaffold811	scaffold811
scaffold8110	scaffold8110
scaffold8111	scaffold8111
scaffold8112	scaffold8112
scaffold8113	scaffold8113
scaffold8114	scaffold8114
scaffold8115	scaffold8115
scaffold8116	scaffold8116
scaffold8117	scaffold8117
scaffold8118	scaffold8118
scaffold8119	scaffold8119
scaffold812	scaffold812
scaffold8120	scaffold8120
scaffold8121	scaffold8121
scaffold8122	scaffold8122
scaffold8123	scaffold8123
scaffold8124	scaffold8124
scaffold8125	scaffold8125
scaffold8126	scaffold8126
scaffold8127	scaffold8127
scaffold8128	scaffold8128
scaffold8129	scaffold8129
scaffold8130	scaffold8130
scaffold8131	scaffold8131
scaffold8132	scaffold8132
scaffold8133	scaffold8133
scaffold8134	scaffold8134
scaffold815	scaffold815
scaffold816	scaffold816
scaffold817	scaffold817
scaffold819	scaffold819
scaffold821	scaffold821
scaffold827	scaffold827
scaffold829	scaffold829
scaffold831	scaffold831
scaffold833	scaffold833
scaffold834	scaffold834
scaffold835	scaffold835
scaffold837	scaffold837
scaffold838	scaffold838
scaffold839	scaffold839
scaffold840	scaffold840
scaffold841	scaffold841
scaffold842	scaffold842
scaffold843	scaffold843
scaffold844	scaffold844
scaffold848	scaffold848
scaffold850	scaffold850
scaffold851	scaffold851
scaffold852	scaffold852
scaffold853	scaffold853
scaffold854	scaffold854
scaffold855	scaffold855
scaffold856	scaffold856
scaffold857	scaffold857
scaffold860	scaffold860
scaffold861	scaffold861
scaffold862	scaffold862
scaffold863	scaffold863
scaffold864	scaffold864
scaffold866	scaffold866
scaffold868	scaffold868
scaffold869	scaffold869
scaffold870	scaffold870
scaffold871	scaffold871
scaffold872	scaffold872
scaffold873	scaffold873
scaffold874	scaffold874
scaffold877	scaffold877
scaffold878	scaffold878
scaffold881	scaffold881
scaffold882	scaffold882
scaffold883	scaffold883
scaffold884	scaffold884
scaffold885	scaffold885
scaffold886	scaffold886
scaffold887	scaffold887
scaffold889	scaffold889
scaffold890	scaffold890
scaffold891	scaffold891
scaffold893	scaffold893
scaffold894	scaffold894
scaffold895	scaffold895
scaffold897	scaffold897
scaffold898	scaffold898
scaffold900	scaffold900
scaffold901	scaffold901
scaffold902	scaffold902
scaffold903	scaffold903
scaffold904	scaffold904
scaffold905	scaffold905
scaffold906	scaffold906
scaffold907	scaffold907
scaffold908	scaffold908
scaffold909	scaffold909
scaffold910	scaffold910
scaffold911	scaffold911
scaffold912	scaffold912
scaffold914	scaffold914
scaffold915	scaffold915
scaffold916	scaffold916
scaffold917	scaffold917
scaffold920	scaffold920
scaffold921	scaffold921
scaffold922	scaffold922
scaffold923	scaffold923
scaffold924	scaffold924
scaffold925	scaffold925
scaffold926	scaffold926
scaffold927	scaffold927
scaffold928	scaffold928
scaffold929	scaffold929
scaffold931	scaffold931
scaffold932	scaffold932
scaffold935	scaffold935
scaffold936	scaffold936
scaffold937	scaffold937
scaffold940	scaffold940
scaffold941	scaffold941
scaffold943	scaffold943
scaffold944	scaffold944
scaffold946	scaffold946
scaffold948	scaffold948
scaffold949	scaffold949
scaffold950	scaffold950
scaffold952	scaffold952
scaffold953	scaffold953
scaffold954	scaffold954
scaffold955	scaffold955
scaffold956	scaffold956
scaffold957	scaffold957
scaffold958	scaffold958
scaffold960	scaffold960
scaffold961	scaffold961
scaffold962	scaffold962
scaffold964	scaffold964
scaffold965	scaffold965
scaffold966	scaffold966
scaffold968	scaffold968
scaffold969	scaffold969
scaffold970	scaffold970
scaffold972	scaffold972
scaffold973	scaffold973
scaffold974	scaffold974
scaffold975	scaffold975
scaffold976	scaffold976
scaffold978	scaffold978
scaffold980	scaffold980
scaffold981	scaffold981
scaffold982	scaffold982
scaffold983	scaffold983
scaffold984	scaffold984
scaffold985	scaffold985
scaffold986	scaffold986
scaffold987	scaffold987
scaffold988	scaffold988
scaffold989	scaffold989
scaffold990	scaffold990
scaffold991	scaffold991
scaffold992	scaffold992
scaffold993	scaffold993
scaffold994	scaffold994
scaffold997	scaffold997
scaffold998	scaffold998
scaffold999	scaffold999
ultracontig1	ultracontig1
ultracontig101	ultracontig101
ultracontig102	ultracontig102
ultracontig104	ultracontig104
ultracontig105	ultracontig105
ultracontig106	ultracontig106
ultracontig107	ultracontig107
ultracontig114	ultracontig114
ultracontig115	ultracontig115
ultracontig117	ultracontig117
ultracontig134	ultracontig134
ultracontig140	ultracontig140
ultracontig144	ultracontig144
ultracontig146	ultracontig146
ultracontig147	ultracontig147
ultracontig149	ultracontig149
ultracontig158	ultracontig158
ultracontig170	ultracontig170
ultracontig171	ultracontig171
ultracontig174	ultracontig174
ultracontig182	ultracontig182
ultracontig183	ultracontig183
ultracontig188	ultracontig188
ultracontig189	ultracontig189
ultracontig197	ultracontig197
ultracontig198	ultracontig198
ultracontig199	ultracontig199
ultracontig200	ultracontig200
ultracontig203	ultracontig203
ultracontig205	ultracontig205
ultracontig214	ultracontig214
ultracontig218	ultracontig218
ultracontig219	ultracontig219
ultracontig220	ultracontig220
ultracontig221	ultracontig221
ultracontig222	ultracontig222
ultracontig223	ultracontig223
ultracontig23	ultracontig23
ultracontig231	ultracontig231
ultracontig234	ultracontig234
ultracontig235	ultracontig235
ultracontig236	ultracontig236
ultracontig237	ultracontig237
ultracontig240	ultracontig240
ultracontig244	ultracontig244
ultracontig246	ultracontig246
ultracontig247	ultracontig247
ultracontig25	ultracontig25
ultracontig251	ultracontig251
ultracontig256	ultracontig256
ultracontig257	ultracontig257
ultracontig26	ultracontig26
ultracontig266	ultracontig266
ultracontig269	ultracontig269
ultracontig276	ultracontig276
ultracontig277	ultracontig277
ultracontig278	ultracontig278
ultracontig279	ultracontig279
ultracontig28	ultracontig28
ultracontig285	ultracontig285
ultracontig29	ultracontig29
ultracontig36	ultracontig36
ultracontig37	ultracontig37
ultracontig39	ultracontig39
ultracontig49	ultracontig49
ultracontig62	ultracontig62
ultracontig66	ultracontig66
ultracontig70	ultracontig70
ultracontig72	ultracontig72
ultracontig73	ultracontig73
ultracontig78	ultracontig78
ultracontig80	ultracontig80
